anio,date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
2023,2023-08-30 17:00:00,0.56,,5.0,7.8,65.0,41.0,,705.3,0.0,,3.4,0.326,35.57,13.9,34.0
2023,2023-08-30 18:00:00,0.57,,6.0,8.8,64.0,34.0,,705.2,0.0,,2.3,0.189,34.66,15.8,16.0
2023,2023-08-30 19:00:00,0.61,2.7,6.6,9.1,65.0,35.0,,705.4,0.0,,3.4,0.053,34.12,12.5,31.0
2023,2023-08-30 20:00:00,0.67,2.7,11.7,14.2,53.0,38.0,,705.9,0.0,,3.0,0.0,32.42,12.1,32.0
2023,2023-08-30 21:00:00,0.8,3.5,28.3,31.7,26.0,47.0,,706.5,0.0,,2.8,0.0,30.48,8.3,23.0
2023,2023-08-30 22:00:00,0.82,3.4,30.5,33.8,22.0,63.0,,706.9,0.0,,2.8,0.0,29.89,6.9,34.0
2023,2023-08-30 23:00:00,0.82,3.2,26.0,29.0,27.0,69.0,,707.2,0.0,,3.0,0.0,29.85,9.5,46.0
2023,2023-08-31 00:00:00,0.71,2.8,13.9,16.5,41.0,68.0,,707.5,0.0,,2.8,0.0,29.23,11.8,49.0
2023,2023-08-31 01:00:00,0.63,2.7,10.6,13.2,44.0,57.0,,707.1,0.0,,2.5,0.0,28.31,14.6,14.0
2023,2023-08-31 02:00:00,0.73,2.7,9.2,11.7,46.0,60.0,,706.7,0.0,,2.4,0.0,27.59,11.5,28.0
2023,2023-08-31 03:00:00,0.68,,13.4,16.0,40.0,51.0,,706.6,0.0,,2.6,0.0,26.98,7.2,46.0
2023,2023-08-31 04:00:00,0.72,3.9,28.1,31.9,18.0,48.0,,706.5,0.0,,2.7,0.0,25.64,6.3,54.0
2023,2023-08-31 05:00:00,0.81,6.7,24.2,30.8,18.0,236.0,,706.4,0.0,,3.1,0.0,24.42,3.7,214.0
2023,2023-08-31 06:00:00,0.94,34.0,32.5,66.6,7.0,68.0,,706.5,0.0,,3.1,0.0,23.82,2.8,243.0
2023,2023-08-31 07:00:00,1.32,49.6,31.5,81.1,7.0,138.0,,706.8,0.0,,2.8,0.011,23.19,4.3,235.0
2023,2023-08-31 08:00:00,1.32,38.7,32.7,71.4,13.0,171.0,,707.2,0.0,,3.1,0.151,25.38,2.6,271.0
2023,2023-08-31 09:00:00,0.92,10.8,23.5,34.2,32.0,134.0,,707.2,0.0,,4.4,0.335,28.51,2.6,276.0
2023,2023-08-31 10:00:00,0.72,4.8,11.1,15.8,55.0,119.0,,707.5,0.0,,3.6,0.51,31.53,3.9,22.0
2023,2023-08-31 11:00:00,0.66,4.0,9.6,13.5,64.0,74.0,,707.4,0.0,,3.0,0.651,33.06,8.8,66.0
2023,2023-08-31 12:00:00,0.71,3.3,8.5,11.7,77.0,55.0,,707.1,0.0,,3.1,0.738,34.22,10.5,82.0
2023,2023-08-31 13:00:00,0.7,3.2,9.0,12.1,84.0,50.0,,706.6,0.0,,3.0,0.719,34.95,12.7,94.0
2023,2023-08-31 14:00:00,0.63,2.9,7.2,9.9,88.0,50.0,,706.1,0.0,,2.8,0.76,36.01,11.1,76.0
2023,2023-08-31 15:00:00,0.59,2.7,6.1,8.6,89.0,40.0,,705.5,0.0,,3.0,0.697,36.42,10.9,23.0
2023,2023-08-31 16:00:00,0.58,2.7,7.0,9.5,91.0,36.0,,705.1,0.0,,4.3,0.579,37.1,11.5,66.0
2023,2023-08-31 17:00:00,0.61,3.0,9.2,12.0,82.0,39.0,,704.9,0.0,,4.4,0.409,37.05,12.7,85.0
2023,2023-08-31 18:00:00,0.61,3.0,9.5,12.4,71.0,46.0,,704.7,0.0,,3.7,0.219,36.59,13.1,85.0
2023,2023-08-31 19:00:00,0.65,2.8,10.9,13.5,63.0,46.0,,704.8,0.0,,4.0,0.049,35.42,12.0,75.0
2023,2023-08-31 20:00:00,0.69,2.7,16.3,18.9,49.0,47.0,,705.2,0.0,,3.1,0.0,33.95,12.8,75.0
2023,2023-08-31 21:00:00,0.81,2.9,21.6,24.4,43.0,43.0,,705.9,0.0,,2.8,0.0,33.32,14.1,82.0
2023,2023-08-31 22:00:00,0.79,3.0,24.1,26.9,37.0,54.0,,706.4,0.0,,3.1,0.0,32.32,14.2,76.0
2023,2023-08-31 23:00:00,0.81,2.8,13.5,16.2,45.0,79.0,,707.0,0.0,,3.4,0.0,30.58,13.9,59.0
2023,2023-09-01 00:00:00,,,,,,,,,,,,0.0,,,
2023,2023-09-01 01:00:00,0.66,2.7,11.0,13.5,42.0,54.0,,707.7,0.0,,3.2,0.0,27.47,12.0,32.0
2023,2023-09-01 02:00:00,0.63,2.6,12.0,14.5,41.0,52.0,,707.5,0.0,,3.1,0.0,26.67,12.1,18.0
2023,2023-09-01 03:00:00,0.63,2.6,9.5,11.9,41.0,40.0,,707.4,0.0,,2.9,0.0,26.08,10.9,30.0
2023,2023-09-01 04:00:00,0.9,,,,36.0,46.0,,707.4,0.0,,4.6,0.0,25.22,6.7,56.0
2023,2023-09-01 05:00:00,0.69,3.0,19.4,22.3,27.0,44.0,,707.5,0.0,,4.1,0.0,24.47,2.8,90.0
2023,2023-09-01 06:00:00,0.66,2.8,14.1,16.7,33.0,45.0,,707.9,0.0,,3.2,0.0,23.96,2.8,40.0
2023,2023-09-01 07:00:00,0.67,3.2,16.2,19.3,30.0,45.0,,708.2,0.0,,2.7,0.013,23.91,2.8,349.0
2023,2023-09-01 08:00:00,0.7,5.9,18.2,24.0,29.0,46.0,,708.5,0.0,,2.8,0.155,25.91,,329.0
2023,2023-09-01 09:00:00,0.77,4.3,10.2,14.3,46.0,42.0,,708.8,0.0,,8.0,0.336,28.47,,70.0
2023,2023-09-01 10:00:00,0.81,5.9,15.1,20.9,50.0,45.0,,708.9,0.0,,16.4,0.506,30.59,7.9,67.0
2023,2023-09-01 11:00:00,0.88,4.5,13.4,17.7,67.0,74.0,,709.1,0.0,,4.6,0.646,32.17,13.0,54.0
2023,2023-09-01 12:00:00,0.77,3.3,9.2,12.3,81.0,64.0,,709.0,0.0,,3.8,0.737,33.65,13.2,59.0
2023,2023-09-01 13:00:00,0.72,2.9,6.4,9.2,80.0,52.0,,708.5,0.0,,3.5,0.747,34.76,14.3,73.0
2023,2023-09-01 14:00:00,0.65,2.9,5.3,8.0,77.0,61.0,,708.0,0.0,,3.7,0.774,35.67,13.3,77.0
2023,2023-09-01 15:00:00,0.64,2.8,5.5,8.2,80.0,51.0,,707.5,0.0,,3.8,0.699,36.13,13.9,86.0
2023,2023-09-01 16:00:00,0.66,2.8,6.0,8.6,79.0,58.0,,707.0,0.0,,5.1,0.504,36.41,14.2,62.0
2023,2023-09-01 17:00:00,0.64,3.1,7.5,10.5,72.0,55.0,,706.7,0.0,,3.1,0.377,36.12,15.2,92.0
2023,2023-09-01 18:00:00,0.64,2.9,8.8,11.6,67.0,54.0,,706.7,0.0,,2.9,0.192,35.55,15.9,83.0
2023,2023-09-01 19:00:00,0.68,2.9,12.3,15.0,59.0,55.0,,706.9,0.0,,2.9,0.049,34.61,15.4,88.0
2023,2023-09-01 20:00:00,0.73,2.8,16.8,19.4,52.0,61.0,,707.3,0.0,,2.7,0.0,33.43,14.1,76.0
2023,2023-09-01 21:00:00,0.74,2.7,12.9,15.5,59.0,48.0,,708.0,0.0,,2.7,0.0,32.75,15.5,78.0
2023,2023-09-01 22:00:00,0.76,2.7,12.4,14.9,58.0,55.0,,709.1,0.0,,2.8,0.0,31.51,17.6,76.0
2023,2023-09-01 23:00:00,0.73,2.8,8.3,10.9,44.0,81.0,,709.6,0.0,,2.7,0.0,29.1,23.7,82.0
2023,2023-09-02 00:00:00,0.72,2.7,7.2,9.7,40.0,203.0,,710.0,0.0,,2.5,0.0,27.98,19.0,75.0
2023,2023-09-02 01:00:00,0.75,2.6,5.6,8.1,42.0,56.0,,710.4,0.0,,2.4,0.0,27.11,11.8,55.0
2023,2023-09-02 02:00:00,0.84,2.6,5.7,8.2,43.0,41.0,,710.2,0.0,,2.9,0.0,26.82,11.3,28.0
2023,2023-09-02 03:00:00,0.66,,,,43.0,34.0,,709.8,0.0,,2.5,0.0,26.43,9.9,27.0
2023,2023-09-02 04:00:00,0.77,,,,41.0,28.0,,709.5,0.0,,5.6,0.0,26.06,5.5,50.0
2023,2023-09-02 05:00:00,0.74,,,,35.0,40.0,,709.4,0.0,,13.5,0.0,25.77,3.8,57.0
2023,2023-09-02 06:00:00,0.73,3.1,20.3,23.2,18.0,70.0,,709.6,0.0,,10.6,0.0,24.64,5.6,52.0
2023,2023-09-02 07:00:00,0.84,15.6,24.6,40.2,15.0,55.0,,709.9,0.0,,24.4,0.013,24.53,2.8,124.0
2023,2023-09-02 08:00:00,0.99,40.8,31.5,72.3,12.0,73.0,,710.2,0.0,,15.5,0.149,25.87,3.0,259.0
2023,2023-09-02 09:00:00,0.79,7.2,16.2,23.3,37.0,95.0,,710.3,0.0,,8.8,0.334,28.79,2.8,322.0
2023,2023-09-02 10:00:00,0.77,5.0,12.4,17.2,53.0,57.0,,710.2,0.0,,7.5,0.512,31.37,4.9,76.0
2023,2023-09-02 11:00:00,0.7,3.7,8.5,12.1,69.0,51.0,,710.1,0.0,,3.2,0.658,32.92,10.1,77.0
2023,2023-09-02 12:00:00,0.69,3.2,7.9,11.0,78.0,43.0,,709.8,0.0,,3.5,0.743,33.58,10.9,51.0
2023,2023-09-02 13:00:00,0.59,3.0,5.6,8.4,77.0,64.0,,709.1,0.0,,4.0,0.757,34.75,10.8,53.0
2023,2023-09-02 14:00:00,0.57,2.7,3.8,6.3,75.0,53.0,,708.5,0.0,,2.7,0.77,35.89,10.4,65.0
2023,2023-09-02 15:00:00,0.55,2.7,3.8,6.4,76.0,41.0,,707.8,0.0,,2.4,0.702,36.55,10.4,47.0
2023,2023-09-02 16:00:00,0.54,,,,76.0,40.0,,707.3,0.0,,2.4,0.58,37.11,11.5,54.0
2023,2023-09-02 17:00:00,0.56,,,,75.0,36.0,,707.1,0.0,,2.5,0.415,37.0,10.8,50.0
2023,2023-09-02 18:00:00,0.63,2.8,5.1,7.7,73.0,38.0,,707.1,0.0,,3.0,0.219,36.45,12.1,35.0
2023,2023-09-02 19:00:00,0.69,2.7,6.2,8.8,67.0,41.0,,707.3,0.0,,3.2,0.048,34.96,13.2,38.0
2023,2023-09-02 20:00:00,0.72,2.7,9.5,12.0,55.0,44.0,,707.9,0.0,,2.9,0.0,32.98,15.1,72.0
2023,2023-09-02 21:00:00,0.73,,,,51.0,51.0,,708.6,0.0,,2.8,0.0,32.07,16.2,78.0
2023,2023-09-02 22:00:00,0.87,2.8,18.0,20.6,40.0,44.0,,709.3,0.0,,3.1,0.0,31.33,12.9,79.0
2023,2023-09-02 23:00:00,0.85,2.8,18.3,21.0,36.0,44.0,,709.5,0.0,,3.3,0.0,30.22,11.3,65.0
2023,2023-09-03 00:00:00,0.74,,,,35.0,61.0,,709.9,0.0,,4.4,0.0,27.41,15.6,27.0
2023,2023-09-03 01:00:00,0.69,,,,33.0,67.0,,709.9,0.0,,4.7,0.0,26.42,16.2,17.0
2023,2023-09-03 02:00:00,0.68,2.7,7.6,10.2,34.0,44.0,,709.8,0.0,,4.5,0.0,25.57,12.7,19.0
2023,2023-09-03 03:00:00,0.69,2.7,8.1,10.7,33.0,37.0,,709.4,0.0,,3.9,0.0,25.08,8.1,14.0
2023,2023-09-03 04:00:00,0.7,,,,30.0,88.0,,709.1,0.0,,4.5,0.0,24.76,5.9,14.0
2023,2023-09-03 05:00:00,0.74,,,,29.0,86.0,,709.1,0.0,,5.7,0.0,24.22,7.4,10.0
2023,2023-09-03 06:00:00,0.72,,,,28.0,118.0,,709.2,0.0,,4.2,0.0,23.53,3.5,64.0
2023,2023-09-03 07:00:00,0.88,10.3,20.8,31.1,14.0,50.0,,709.4,0.0,,3.8,0.011,23.36,3.1,238.0
2023,2023-09-03 08:00:00,0.85,7.2,15.3,22.4,21.0,63.0,,709.5,0.0,,4.3,0.138,24.5,2.8,208.0
2023,2023-09-03 09:00:00,1.01,6.3,13.0,19.2,32.0,68.0,,709.4,0.0,,4.0,0.321,27.26,3.0,253.0
2023,2023-09-03 10:00:00,0.82,3.6,6.9,10.3,49.0,35.0,,709.3,0.0,,6.0,0.498,30.13,3.0,359.0
2023,2023-09-03 11:00:00,0.7,3.2,6.3,9.4,59.0,,,708.9,0.0,,8.8,0.64,31.88,6.3,71.0
2023,2023-09-03 12:00:00,0.67,3.0,5.6,8.4,68.0,42.0,,708.4,0.0,,4.0,0.73,33.35,9.1,75.0
2023,2023-09-03 13:00:00,0.68,2.7,5.3,7.9,79.0,38.0,,707.6,0.0,,3.7,0.736,34.54,9.1,57.0
2023,2023-09-03 14:00:00,0.71,2.8,6.4,9.1,89.0,41.0,,706.9,0.0,,3.7,0.747,35.43,10.5,75.0
2023,2023-09-03 15:00:00,0.73,2.7,6.4,8.7,95.0,21.0,,706.3,0.0,,3.5,0.665,36.07,11.8,89.0
2023,2023-09-03 16:00:00,0.73,2.6,6.6,9.1,100.0,,,705.6,0.0,,3.8,0.54,36.83,9.7,86.0
2023,2023-09-03 17:00:00,0.74,2.6,7.6,10.1,99.0,48.0,,705.2,0.0,,3.7,0.375,36.72,11.7,91.0
2023,2023-09-03 18:00:00,0.71,2.7,7.5,10.0,82.0,50.0,,705.2,0.0,,3.7,0.19,36.17,12.5,87.0
2023,2023-09-03 19:00:00,0.72,2.7,8.6,11.1,59.0,50.0,,705.3,0.0,,3.3,0.039,35.04,12.1,86.0
2023,2023-09-03 20:00:00,0.76,,,,45.0,40.0,,705.4,0.0,,2.9,0.0,34.05,10.1,94.0
2023,2023-09-03 21:00:00,0.8,3.0,13.3,16.1,43.0,44.0,,705.8,0.0,,2.9,0.0,33.72,12.3,79.0
2023,2023-09-03 22:00:00,0.78,2.9,8.0,10.7,37.0,50.0,,706.2,0.0,,4.5,0.0,32.38,14.9,76.0
2023,2023-09-03 23:00:00,0.78,2.8,7.2,9.8,27.0,62.0,,706.6,0.0,,8.3,0.0,30.59,10.7,56.0
2023,2023-09-04 00:00:00,0.67,2.9,6.8,9.5,25.0,39.0,,706.6,0.0,,5.6,0.0,29.06,15.5,17.0
2023,2023-09-04 01:00:00,0.59,2.8,5.8,8.4,24.0,37.0,,706.7,0.0,,3.2,0.0,28.02,15.6,13.0
2023,2023-09-04 02:00:00,0.59,2.7,5.4,8.0,23.0,26.0,,706.5,0.0,,3.0,0.0,27.35,14.0,13.0
2023,2023-09-04 03:00:00,0.58,2.8,6.1,8.7,21.0,25.0,,706.4,0.0,,2.7,0.0,26.65,12.7,14.0
2023,2023-09-04 04:00:00,0.58,2.9,6.6,9.4,20.0,24.0,,706.3,0.0,,2.6,0.0,25.97,12.1,9.0
2023,2023-09-04 05:00:00,0.58,2.9,8.1,10.8,17.0,25.0,,706.2,0.0,,2.5,0.0,25.53,10.0,14.0
2023,2023-09-04 06:00:00,0.62,3.4,9.9,13.1,15.0,18.0,,706.3,0.0,,2.8,0.0,25.16,6.9,15.0
2023,2023-09-04 07:00:00,0.63,4.5,12.0,16.4,13.0,24.0,,706.4,0.0,,2.7,0.01,24.76,7.4,12.0
2023,2023-09-04 08:00:00,0.67,6.1,10.3,16.4,16.0,32.0,,706.5,0.0,,2.7,0.134,25.42,5.6,18.0
2023,2023-09-04 09:00:00,0.67,5.5,8.1,13.6,23.0,38.0,,706.5,0.0,,3.2,0.312,27.47,2.6,11.0
2023,2023-09-04 10:00:00,0.72,4.9,8.5,13.3,33.0,46.0,,706.4,0.0,,6.1,0.488,29.55,2.7,28.0
2023,2023-09-04 11:00:00,0.79,5.0,11.3,16.2,45.0,64.0,,706.2,0.0,,6.8,0.623,31.8,5.0,15.0
2023,2023-09-04 12:00:00,0.77,4.4,12.3,16.5,61.0,69.0,,705.8,0.0,,4.9,0.713,33.79,7.9,61.0
2023,2023-09-04 13:00:00,0.74,3.3,9.9,12.8,80.0,46.0,,705.2,0.0,,4.4,0.72,35.07,9.9,60.0
2023,2023-09-04 14:00:00,0.77,2.8,9.1,11.8,100.0,,,704.5,0.0,,6.4,0.724,36.39,11.1,51.0
2023,2023-09-04 15:00:00,0.65,2.8,7.3,9.9,91.0,77.0,,703.9,0.0,,7.7,0.653,37.08,11.5,36.0
2023,2023-09-04 16:00:00,0.63,2.7,6.6,9.2,88.0,60.0,,703.3,0.0,,8.7,0.535,38.03,11.5,74.0
2023,2023-09-04 17:00:00,0.64,2.7,6.0,8.5,80.0,54.0,,703.0,0.0,,5.2,0.371,38.08,11.7,67.0
2023,2023-09-04 18:00:00,0.65,3.3,11.5,14.7,58.0,49.0,,702.9,0.0,,5.7,0.201,37.59,11.9,97.0
2023,2023-09-04 19:00:00,0.67,3.2,14.5,17.5,43.0,48.0,,702.9,0.0,,3.6,0.044,36.53,10.7,96.0
2023,2023-09-04 20:00:00,0.77,3.9,21.0,24.8,29.0,48.0,,703.2,0.0,,3.3,0.0,35.76,8.9,92.0
2023,2023-09-04 21:00:00,0.71,3.7,18.1,21.7,27.0,54.0,,703.7,0.0,,3.3,0.0,35.22,10.5,88.0
2023,2023-09-04 22:00:00,0.74,3.3,16.7,19.8,23.0,48.0,,704.2,0.0,,4.3,0.0,34.03,9.3,52.0
2023,2023-09-04 23:00:00,0.69,3.2,11.9,14.9,18.0,64.0,,704.8,0.0,,4.9,0.0,31.85,12.4,34.0
2023,2023-09-05 00:00:00,0.57,3.2,7.9,11.0,18.0,71.0,,705.2,0.0,,3.1,0.0,29.54,18.8,12.0
2023,2023-09-05 01:00:00,0.56,3.0,7.6,10.4,18.0,53.0,,705.4,0.0,,2.8,0.0,28.56,16.1,14.0
2023,2023-09-05 02:00:00,0.57,2.9,7.7,10.4,17.0,52.0,,705.3,0.0,,2.7,0.0,27.95,11.8,15.0
2023,2023-09-05 03:00:00,0.57,3.0,8.5,11.3,15.0,57.0,,705.1,0.0,,2.8,0.0,27.53,11.4,13.0
2023,2023-09-05 04:00:00,0.58,2.9,9.3,12.1,13.0,52.0,,705.1,0.0,,2.7,0.0,26.76,10.3,18.0
2023,2023-09-05 05:00:00,0.59,3.5,10.0,13.4,12.0,49.0,,705.0,0.0,,2.6,0.0,26.1,9.8,14.0
2023,2023-09-05 06:00:00,0.61,4.1,10.4,14.4,11.0,39.0,,705.1,0.0,,2.5,0.0,25.57,9.7,9.0
2023,2023-09-05 07:00:00,0.63,5.7,11.1,16.7,10.0,40.0,,705.3,0.0,,2.4,0.011,25.24,9.0,9.0
2023,2023-09-05 08:00:00,0.69,9.1,10.8,19.8,12.0,41.0,,705.8,0.0,,2.5,0.14,25.72,8.5,13.0
2023,2023-09-05 09:00:00,0.76,9.0,11.3,20.2,19.0,60.0,,705.9,0.0,,2.6,0.324,27.8,5.4,45.0
2023,2023-09-05 10:00:00,0.77,8.5,13.7,22.1,28.0,55.0,,706.3,0.0,,3.3,0.495,29.15,6.7,19.0
2023,2023-09-05 11:00:00,0.7,7.0,14.1,21.0,37.0,76.0,,706.3,0.0,,4.4,0.636,31.19,8.2,22.0
2023,2023-09-05 12:00:00,0.71,5.7,14.0,19.6,49.0,85.0,,706.0,0.0,,5.1,0.727,33.31,11.5,46.0
2023,2023-09-05 13:00:00,0.8,3.9,13.9,17.6,77.0,83.0,,705.7,0.0,,8.1,0.738,35.02,11.2,49.0
2023,2023-09-05 14:00:00,0.76,3.4,11.3,14.6,83.0,91.0,,705.3,0.0,,12.5,0.752,36.34,12.9,69.0
2023,2023-09-05 15:00:00,0.67,3.0,8.6,11.5,82.0,73.0,,704.8,0.0,,15.0,0.675,37.52,12.5,72.0
2023,2023-09-05 16:00:00,0.63,3.0,6.7,9.6,68.0,73.0,,704.4,0.0,,12.3,0.557,38.16,14.9,86.0
2023,2023-09-05 17:00:00,0.58,3.1,5.4,8.4,54.0,70.0,,704.3,0.0,,8.0,0.392,38.56,13.7,64.0
2023,2023-09-05 18:00:00,0.57,3.2,6.2,9.3,47.0,50.0,,704.4,0.0,,6.5,0.214,38.23,15.0,77.0
2023,2023-09-05 19:00:00,0.59,3.3,8.6,11.7,36.0,46.0,,704.5,0.0,,5.0,0.042,37.16,14.7,74.0
2023,2023-09-05 20:00:00,0.58,3.1,10.3,13.3,27.0,45.0,,705.0,0.0,,3.4,0.0,35.65,12.0,62.0
2023,2023-09-05 21:00:00,0.63,3.2,8.0,11.1,21.0,52.0,,706.0,0.0,,4.1,0.0,33.78,19.3,75.0
2023,2023-09-05 22:00:00,0.72,3.2,6.4,9.5,18.0,151.0,,706.8,0.0,,12.0,0.0,31.23,16.6,66.0
2023,2023-09-05 23:00:00,0.71,3.0,5.5,8.3,18.0,61.0,,707.2,0.0,,11.9,0.0,29.64,11.0,51.0
2023,2023-09-06 00:00:00,0.64,3.0,5.3,8.2,17.0,40.0,,707.2,0.0,,8.7,0.0,28.78,11.6,63.0
2023,2023-09-06 01:00:00,0.69,,,,15.0,34.0,,707.1,0.0,,8.8,0.0,28.17,12.4,34.0
2023,2023-09-06 02:00:00,0.61,,,,13.0,29.0,,707.1,0.0,,5.4,0.0,27.38,12.0,20.0
2023,2023-09-06 03:00:00,0.59,2.9,7.5,10.3,12.0,20.0,,706.9,0.0,,4.4,0.0,26.8,12.7,16.0
2023,2023-09-06 04:00:00,0.61,2.9,7.9,10.7,10.0,24.0,,706.9,0.0,,4.1,0.0,26.34,12.4,18.0
2023,2023-09-06 05:00:00,0.61,3.0,8.3,11.2,10.0,22.0,,706.9,0.0,,4.4,0.0,26.11,11.0,27.0
2023,2023-09-06 06:00:00,0.65,3.9,9.1,12.9,9.0,24.0,,707.3,0.0,,3.8,0.0,25.95,11.6,17.0
2023,2023-09-06 07:00:00,0.66,4.5,10.1,14.4,8.0,32.0,,707.7,0.0,,3.5,0.003,25.85,8.6,22.0
2023,2023-09-06 08:00:00,0.72,6.6,9.2,15.7,10.0,32.0,,708.0,0.0,,3.1,0.049,26.18,8.3,22.0
2023,2023-09-06 09:00:00,0.7,6.7,8.1,14.7,16.0,44.0,,708.4,0.0,,3.3,0.253,27.33,8.3,28.0
2023,2023-09-06 10:00:00,0.76,5.8,8.3,13.9,25.0,59.0,,708.8,0.0,,4.2,0.438,29.08,7.0,47.0
2023,2023-09-06 11:00:00,0.8,6.5,11.9,18.3,34.0,53.0,,708.6,0.0,,4.9,0.624,30.77,9.2,60.0
2023,2023-09-06 12:00:00,0.77,4.8,11.2,15.9,50.0,67.0,,708.4,0.0,,6.6,0.716,32.38,10.6,43.0
2023,2023-09-06 13:00:00,0.77,4.5,11.6,15.9,57.0,67.0,,708.0,0.0,,7.5,0.719,33.85,13.2,62.0
2023,2023-09-06 14:00:00,0.67,3.3,6.4,9.5,56.0,84.0,,707.3,0.0,,13.5,0.757,35.15,15.3,82.0
2023,2023-09-06 15:00:00,0.62,3.1,5.6,8.6,55.0,64.0,,706.7,0.0,,13.4,0.691,36.16,15.7,74.0
2023,2023-09-06 16:00:00,0.59,3.3,5.4,8.5,49.0,64.0,,706.2,0.0,,10.1,0.531,36.67,15.7,76.0
2023,2023-09-06 17:00:00,0.58,3.6,6.3,9.8,40.0,67.0,,706.1,0.0,,7.6,0.337,36.5,16.0,76.0
2023,2023-09-06 18:00:00,0.57,3.5,7.0,10.4,35.0,78.0,,706.2,0.0,,4.5,0.119,35.38,15.8,72.0
2023,2023-09-06 19:00:00,0.56,3.2,8.2,11.2,29.0,51.0,,706.3,0.0,,3.3,0.014,34.69,14.0,67.0
2023,2023-09-06 20:00:00,0.6,3.1,8.1,11.1,26.0,43.0,,706.7,0.0,,2.9,0.0,34.2,12.4,62.0
2023,2023-09-06 21:00:00,0.67,3.7,13.0,16.6,18.0,42.0,,707.1,0.0,,3.2,0.0,33.57,15.6,73.0
2023,2023-09-06 22:00:00,0.62,3.7,6.4,9.9,18.0,61.0,,707.7,0.0,,3.5,0.0,31.72,22.0,84.0
2023,2023-09-06 23:00:00,0.62,,,,16.0,198.0,,708.2,0.0,,2.7,0.0,29.5,18.4,78.0
2023,2023-09-07 00:00:00,0.65,3.1,4.7,7.6,17.0,39.0,,708.3,0.0,,2.5,0.0,28.97,15.4,67.0
2023,2023-09-07 01:00:00,0.69,3.0,5.6,8.5,15.0,28.0,,708.1,0.0,,2.6,0.0,28.44,11.8,58.0
2023,2023-09-07 02:00:00,0.64,2.9,5.0,7.7,15.0,25.0,,707.9,0.0,,2.6,0.0,27.87,11.2,56.0
2023,2023-09-07 03:00:00,0.6,2.9,7.2,9.9,12.0,17.0,,707.9,0.0,,3.1,0.0,27.06,14.3,24.0
2023,2023-09-07 04:00:00,0.6,2.8,7.3,10.0,11.0,18.0,,707.8,0.0,,3.1,0.0,26.27,13.2,24.0
2023,2023-09-07 05:00:00,0.61,3.0,8.9,11.7,9.0,17.0,,707.9,0.0,,3.1,0.0,25.66,11.8,31.0
2023,2023-09-07 06:00:00,0.62,3.6,9.3,12.8,8.0,16.0,,708.0,0.0,,3.1,0.0,25.36,8.3,27.0
2023,2023-09-07 07:00:00,0.66,7.9,10.5,18.3,7.0,22.0,,708.3,0.0,,2.9,0.01,25.14,6.6,13.0
2023,2023-09-07 08:00:00,0.68,9.8,9.2,18.8,10.0,56.0,,708.6,0.0,,2.8,0.141,25.95,4.0,18.0
2023,2023-09-07 09:00:00,0.69,6.6,7.0,13.5,17.0,43.0,,708.6,0.0,,3.0,0.323,27.96,2.6,26.0
2023,2023-09-07 10:00:00,0.66,6.1,7.9,13.9,25.0,54.0,,708.8,0.0,,3.3,0.492,29.95,2.6,201.0
2023,2023-09-07 11:00:00,0.7,5.5,9.2,14.6,35.0,58.0,,708.8,0.0,,3.8,0.631,31.83,9.4,49.0
2023,2023-09-07 12:00:00,0.84,4.2,10.8,14.9,56.0,62.0,,708.4,0.0,,3.4,0.701,32.94,11.7,67.0
2023,2023-09-07 13:00:00,0.7,4.1,9.6,13.6,55.0,53.0,,707.8,0.0,,3.3,0.632,33.69,13.1,58.0
2023,2023-09-07 14:00:00,0.64,3.2,7.0,10.1,61.0,47.0,,707.1,0.0,,5.8,0.69,34.88,13.3,75.0
2023,2023-09-07 15:00:00,0.61,3.4,5.8,9.1,50.0,70.0,,706.4,0.0,,5.2,0.695,35.99,15.0,91.0
2023,2023-09-07 16:00:00,0.62,3.2,5.6,8.7,49.0,85.0,,705.9,0.0,,5.2,0.422,36.23,14.5,77.0
2023,2023-09-07 17:00:00,0.58,3.5,5.4,8.8,40.0,46.0,,705.7,0.0,,4.1,0.354,36.12,15.5,81.0
2023,2023-09-07 18:00:00,0.6,3.6,6.4,9.9,33.0,89.0,,705.7,0.0,,3.3,0.146,35.41,14.5,79.0
2023,2023-09-07 19:00:00,0.67,4.6,11.6,16.1,23.0,38.0,,705.9,0.0,,3.3,0.038,34.58,15.0,92.0
2023,2023-09-07 20:00:00,0.7,5.6,13.6,19.2,17.0,44.0,,706.3,0.0,,3.1,0.0,32.91,15.3,98.0
2023,2023-09-07 21:00:00,0.63,5.1,9.3,14.3,20.0,98.0,,706.8,0.0,,2.6,0.0,31.34,16.7,104.0
2023,2023-09-07 22:00:00,0.7,3.5,10.7,14.0,18.0,64.0,,707.3,0.0,,2.9,0.0,30.93,10.7,55.0
2023,2023-09-07 23:00:00,0.75,3.4,11.9,15.2,17.0,37.0,,708.0,0.0,,3.2,0.0,30.3,11.1,45.0
2023,2023-09-08 00:00:00,0.84,3.0,8.7,11.6,18.0,30.0,,708.2,0.0,,5.0,0.0,29.13,13.2,72.0
2023,2023-09-08 01:00:00,0.78,2.9,5.4,8.2,18.0,28.0,,708.2,0.0,,4.7,0.0,28.15,10.8,58.0
2023,2023-09-08 02:00:00,0.75,2.8,5.2,7.9,16.0,23.0,,708.3,0.0,,3.6,0.0,27.56,7.8,45.0
