anio,date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR,WDR_E,WDR_N,WDR_NE,WDR_NO,WDR_O,WDR_S,WDR_SE,WDR_SO
2021,2021-01-07 12:00:00,0.431,6.8,8.7,15.0,39.6,64.0,,735.0,0.0,24.0,3.3,0.677,19.7,9.3,102.0,1,0,0,0,0,0,0,0
2021,2021-01-07 13:00:00,0.397,5.8,8.3,13.6,44.6,30.0,,734.0,0.0,23.0,3.3,0.733,20.8,8.2,114.0,0,0,0,0,0,0,1,0
2021,2021-01-07 14:00:00,0.421,5.1,7.5,12.0,50.3,27.0,,733.0,0.0,21.0,3.2,0.719,22.4,8.2,136.0,0,0,0,0,0,0,1,0
2021,2021-01-07 15:00:00,0.433,5.0,7.6,12.0,53.1,27.0,,732.0,0.0,19.0,4.8,0.654,22.9,8.7,100.0,1,0,0,0,0,0,0,0
2021,2021-01-07 16:00:00,0.404,4.6,8.2,12.3,53.6,20.0,,732.0,0.0,16.0,6.4,0.468,22.8,10.2,89.0,1,0,0,0,0,0,0,0
2021,2021-01-07 17:00:00,0.371,4.2,7.3,10.9,52.1,26.0,,732.0,0.0,16.0,6.0,0.301,22.7,11.6,112.0,1,0,0,0,0,0,0,0
2021,2021-01-07 18:00:00,0.406,3.6,7.9,10.9,50.0,23.0,,732.0,0.0,18.0,6.0,0.085,21.2,10.7,109.0,1,0,0,0,0,0,0,0
2021,2021-01-07 19:00:00,0.457,3.5,11.0,14.0,40.6,28.0,,733.0,0.0,24.0,3.1,0.001,18.2,6.2,122.0,0,0,0,0,0,0,1,0
2021,2021-01-07 20:00:00,0.526,3.9,13.7,17.2,26.0,94.0,,733.0,0.0,30.0,2.7,0.0,14.8,2.9,131.0,0,0,0,0,0,0,1,0
2021,2021-01-07 21:00:00,0.502,4.0,12.7,16.3,19.5,428.0,,734.0,0.0,42.0,2.7,0.0,11.9,4.9,282.0,0,0,0,0,1,0,0,0
2021,2021-01-07 22:00:00,0.511,4.5,16.9,20.9,16.4,49.0,,734.0,0.0,39.0,2.8,0.0,11.2,4.2,222.0,0,0,0,0,0,0,0,1
2021,2021-01-07 23:00:00,0.62,8.6,23.3,31.3,12.8,42.0,,734.0,0.0,36.0,3.3,0.0,11.1,1.9,141.0,0,0,0,0,0,0,1,0
2021,2021-01-08 00:00:00,0.713,43.0,30.2,72.3,2.2,56.0,,734.0,0.0,37.0,4.0,0.0,10.7,2.3,80.0,1,0,0,0,0,0,0,0
2021,2021-01-08 01:00:00,0.647,16.3,22.7,38.4,3.0,63.0,,734.0,0.0,55.0,3.0,0.0,8.0,3.8,280.0,0,0,0,0,1,0,0,0
2021,2021-01-08 02:00:00,0.638,26.3,24.7,50.3,2.8,50.0,,734.0,0.0,57.0,3.5,0.0,7.0,4.1,300.0,0,0,0,1,0,0,0,0
2021,2021-01-08 03:00:00,0.814,21.4,24.8,45.6,3.3,78.0,,735.0,0.0,54.0,6.9,0.0,6.6,5.0,308.0,0,0,0,1,0,0,0,0
2021,2021-01-08 04:00:00,0.669,18.6,25.4,43.4,2.1,77.0,,735.0,0.0,62.0,4.3,0.0,5.1,4.6,297.0,0,0,0,1,0,0,0,0
2021,2021-01-08 05:00:00,0.618,24.1,24.2,47.6,2.1,59.0,,735.0,0.0,64.0,3.5,0.0,4.4,6.5,282.0,0,0,0,0,1,0,0,0
2021,2021-01-08 06:00:00,0.624,40.1,27.5,66.8,2.1,53.0,,735.0,0.0,64.0,3.7,0.0,4.1,5.4,291.0,0,0,0,0,1,0,0,0
2021,2021-01-08 07:00:00,0.764,79.2,30.9,109.3,2.3,71.0,,735.0,0.0,57.0,5.1,0.0,5.1,5.8,311.0,0,0,0,1,0,0,0,0
2021,2021-01-08 08:00:00,0.67,36.3,29.0,64.5,2.5,108.0,,736.0,0.0,59.0,3.7,0.015,4.6,6.2,287.0,0,0,0,0,1,0,0,0
2021,2021-01-08 09:00:00,0.666,28.6,27.8,55.7,7.0,69.0,,737.0,0.0,47.0,3.7,0.164,8.2,6.5,287.0,0,0,0,0,1,0,0,0
2021,2021-01-08 10:00:00,0.648,24.8,23.5,47.6,16.2,79.0,,737.0,0.0,32.0,4.1,0.362,14.3,3.7,327.0,0,0,0,1,0,0,0,0
2021,2021-01-08 11:00:00,0.463,9.0,11.3,19.8,34.5,102.0,,737.0,0.0,29.0,3.2,0.541,16.3,9.6,103.0,1,0,0,0,0,0,0,0
2021,2021-01-08 12:00:00,0.423,5.9,6.7,12.0,44.6,50.0,,737.0,0.0,31.0,2.9,0.664,17.4,14.0,111.0,1,0,0,0,0,0,0,0
2021,2021-01-08 13:00:00,0.43,5.2,6.9,11.6,46.2,40.0,,736.0,0.0,32.0,2.8,0.724,18.2,13.4,115.0,0,0,0,0,0,0,1,0
2021,2021-01-08 14:00:00,0.443,4.3,6.0,9.8,48.2,39.0,,735.0,0.0,31.0,2.8,0.718,19.3,12.6,123.0,0,0,0,0,0,0,1,0
2021,2021-01-08 15:00:00,0.446,4.3,6.1,9.9,48.5,33.0,,734.0,0.0,30.0,3.4,0.642,19.8,12.6,111.0,1,0,0,0,0,0,0,0
2021,2021-01-08 16:00:00,0.451,4.4,6.6,10.5,49.7,28.0,,734.0,0.0,31.0,3.7,0.498,20.1,13.2,109.0,1,0,0,0,0,0,0,0
2021,2021-01-08 17:00:00,0.464,4.2,7.9,11.6,48.3,34.0,,734.0,0.0,31.0,3.3,0.304,20.1,13.9,100.0,1,0,0,0,0,0,0,0
2021,2021-01-08 18:00:00,0.494,3.7,7.9,11.1,46.4,39.0,,734.0,0.0,33.0,3.1,0.096,19.2,12.0,108.0,1,0,0,0,0,0,0,0
2021,2021-01-08 19:00:00,0.606,4.4,25.2,29.1,24.3,29.0,,734.0,0.0,37.0,2.9,0.001,17.2,6.4,94.0,1,0,0,0,0,0,0,0
2021,2021-01-08 20:00:00,0.569,4.5,23.4,27.4,26.3,44.0,,735.0,0.0,43.0,2.9,0.0,15.5,7.3,102.0,1,0,0,0,0,0,0,0
2021,2021-01-08 21:00:00,0.5,3.9,11.0,14.5,37.3,37.0,,736.0,0.0,50.0,2.8,0.0,14.0,8.6,106.0,1,0,0,0,0,0,0,0
2021,2021-01-08 22:00:00,0.504,4.2,9.8,13.5,38.2,29.0,,736.0,0.0,51.0,2.7,0.0,14.1,13.9,97.0,1,0,0,0,0,0,0,0
2021,2021-01-08 23:00:00,0.523,4.3,10.2,13.9,32.1,27.0,,736.0,0.0,58.0,2.8,0.0,13.2,13.6,89.0,1,0,0,0,0,0,0,0
2021,2021-01-09 00:00:00,0.522,4.5,7.5,11.5,32.1,24.0,,736.0,0.0,64.0,2.7,0.0,12.5,14.5,92.0,1,0,0,0,0,0,0,0
2021,2021-01-09 01:00:00,0.513,4.2,6.9,10.5,32.7,19.0,,736.0,0.0,68.0,2.7,0.0,12.1,13.4,99.0,1,0,0,0,0,0,0,0
2021,2021-01-09 02:00:00,0.467,4.7,5.4,9.6,32.8,11.0,,735.0,0.0,72.0,2.6,0.0,11.8,8.7,106.0,1,0,0,0,0,0,0,0
2021,2021-01-09 03:00:00,0.486,4.7,6.6,10.8,32.0,12.0,,735.0,0.0,79.0,2.6,0.0,10.9,7.5,93.0,1,0,0,0,0,0,0,0
2021,2021-01-09 04:00:00,0.501,,,,28.1,11.0,,735.0,0.4,89.0,2.4,0.002,9.9,4.4,105.0,1,0,0,0,0,0,0,0
2021,2021-01-09 05:00:00,0.522,4.9,7.2,11.7,25.4,10.0,,735.0,0.8,92.0,2.4,0.0,9.7,4.3,100.0,1,0,0,0,0,0,0,0
2021,2021-01-09 06:00:00,0.545,5.2,8.6,13.3,25.1,7.0,,735.0,0.6,93.0,2.5,0.0,9.5,5.1,82.0,1,0,0,0,0,0,0,0
2021,2021-01-09 07:00:00,0.548,5.7,10.6,15.8,23.6,6.0,,735.0,0.6,94.0,2.4,0.0,9.5,5.5,83.0,1,0,0,0,0,0,0,0
2021,2021-01-09 08:00:00,0.562,5.7,11.5,16.6,22.4,6.0,,736.0,0.6,94.0,2.4,0.003,,6.1,92.0,1,0,0,0,0,0,0,0
2021,2021-01-09 09:00:00,0.558,6.3,13.7,19.5,22.4,9.0,,736.0,0.8,94.0,,0.022,9.6,6.4,96.0,1,0,0,0,0,0,0,0
2021,2021-01-09 10:00:00,0.545,5.9,8.3,13.7,27.6,7.0,,737.0,0.6,94.0,,0.05,9.8,7.3,109.0,1,0,0,0,0,0,0,0
2021,2021-01-09 11:00:00,0.543,6.1,7.0,12.6,29.4,3.0,,737.0,0.4,94.0,,0.07,10.0,9.1,107.0,1,0,0,0,0,0,0,0
2021,2021-01-09 12:00:00,0.539,6.0,6.7,12.1,29.3,2.0,,736.0,0.4,94.0,,0.111,10.3,8.0,107.0,1,0,0,0,0,0,0,0
2021,2021-01-09 13:00:00,0.544,6.4,7.9,13.8,29.1,2.0,,735.0,0.2,93.0,,0.122,10.3,10.2,93.0,1,0,0,0,0,0,0,0
2021,2021-01-09 14:00:00,0.555,6.1,7.8,13.4,28.4,2.0,,734.0,0.0,92.0,,0.124,10.4,10.2,88.0,1,0,0,0,0,0,0,0
2021,2021-01-09 15:00:00,0.548,6.4,8.7,14.6,27.0,2.0,,734.0,0.0,92.0,,0.099,10.3,9.9,92.0,1,0,0,0,0,0,0,0
2021,2021-01-09 16:00:00,0.534,6.1,8.1,13.7,26.5,3.0,,733.0,0.0,92.0,,0.067,10.2,9.6,100.0,1,0,0,0,0,0,0,0
2021,2021-01-09 17:00:00,0.56,5.7,8.0,13.2,25.0,5.0,,733.0,0.2,93.0,,0.034,10.0,9.5,105.0,1,0,0,0,0,0,0,0
2021,2021-01-09 18:00:00,0.563,5.5,8.0,13.0,23.2,6.0,,733.0,0.2,93.0,2.5,0.012,9.7,9.8,106.0,1,0,0,0,0,0,0,0
2021,2021-01-09 19:00:00,0.542,5.6,7.3,12.4,22.5,3.0,,733.0,0.2,94.0,2.4,0.0,9.5,9.8,111.0,1,0,0,0,0,0,0,0
2021,2021-01-09 20:00:00,0.555,5.6,7.1,12.3,21.6,,,733.0,0.0,94.0,2.5,0.0,9.4,5.3,111.0,1,0,0,0,0,0,0,0
2021,2021-01-09 21:00:00,0.578,5.9,8.9,14.2,18.4,,,734.0,0.2,94.0,2.5,0.0,9.6,2.2,122.0,0,0,0,0,0,0,1,0
2021,2021-01-09 22:00:00,0.553,5.8,6.8,12.1,19.4,6.0,,734.0,0.4,94.0,2.4,0.0,9.6,4.1,184.0,0,0,0,0,0,1,0,0
2021,2021-01-09 23:00:00,0.585,5.9,8.9,14.3,14.8,6.0,,733.0,0.4,94.0,2.4,0.0,9.7,4.1,173.0,0,0,0,0,0,1,0,0
2021,2021-01-10 00:00:00,0.646,6.1,12.8,18.5,10.9,3.0,,733.0,0.4,94.0,3.4,0.0,9.9,1.5,296.0,0,0,0,1,0,0,0,0
2021,2021-01-10 01:00:00,0.57,6.2,10.0,15.7,10.6,6.0,,732.0,0.4,94.0,3.2,0.0,9.6,5.1,347.0,0,1,0,0,0,0,0,0
2021,2021-01-10 02:00:00,0.563,6.2,7.5,13.2,13.1,3.0,,732.0,0.4,,2.8,0.003,9.4,4.4,327.0,0,0,0,1,0,0,0,0
2021,2021-01-10 03:00:00,0.558,6.4,7.6,13.5,12.0,3.0,,732.0,0.2,,2.6,0.005,9.4,5.6,331.0,0,0,0,1,0,0,0,0
2021,2021-01-10 04:00:00,0.542,6.0,6.2,11.7,16.2,4.0,,731.0,0.0,,2.7,0.005,9.0,4.6,330.0,0,0,0,1,0,0,0,0
2021,2021-01-10 05:00:00,0.529,6.5,6.3,12.3,15.8,,,731.0,0.0,,2.6,0.006,9.1,6.4,315.0,0,0,0,1,0,0,0,0
2021,2021-01-10 06:00:00,0.544,6.5,7.5,13.5,13.7,4.0,,731.0,0.2,95.0,2.5,0.006,9.2,6.4,319.0,0,0,0,1,0,0,0,0
2021,2021-01-10 07:00:00,0.538,7.0,8.3,14.8,11.8,5.0,,731.0,0.0,94.0,2.6,0.007,9.3,7.0,318.0,0,0,0,1,0,0,0,0
2021,2021-01-10 08:00:00,0.542,7.2,7.3,14.0,11.3,2.0,,731.0,0.0,93.0,2.6,0.004,9.3,11.1,323.0,0,0,0,1,0,0,0,0
2021,2021-01-10 09:00:00,0.561,7.1,6.7,13.3,12.8,2.0,,732.0,0.0,90.0,2.5,0.037,9.2,11.6,315.0,0,0,0,1,0,0,0,0
2021,2021-01-10 10:00:00,0.544,7.5,5.9,12.9,14.5,4.0,,732.0,0.0,86.0,2.5,0.125,9.7,14.4,323.0,0,0,0,1,0,0,0,0
2021,2021-01-10 11:00:00,0.55,7.4,5.3,12.2,18.6,5.0,,733.0,0.0,78.0,2.4,0.341,11.0,20.5,329.0,0,0,0,1,0,0,0,0
2021,2021-01-10 12:00:00,0.5,6.9,5.2,11.5,22.1,5.0,,733.0,0.0,72.0,2.4,0.65,12.1,24.5,333.0,0,0,0,1,0,0,0,0
2021,2021-01-10 13:00:00,0.484,6.7,5.2,11.3,22.5,8.0,,732.0,0.0,71.0,,0.667,12.3,23.4,340.0,0,1,0,0,0,0,0,0
2021,2021-01-10 14:00:00,0.52,6.2,4.7,10.9,24.3,6.0,,732.0,0.0,66.0,2.5,0.643,13.3,22.8,339.0,0,1,0,0,0,0,0,0
2021,2021-01-10 15:00:00,0.536,6.1,5.3,10.8,24.8,6.0,,732.0,0.0,69.0,2.4,0.568,12.4,22.3,345.0,0,1,0,0,0,0,0,0
2021,2021-01-10 16:00:00,0.533,5.8,5.2,10.4,26.1,10.0,,733.0,0.0,72.0,2.5,0.419,11.4,22.5,348.0,0,1,0,0,0,0,0,0
2021,2021-01-10 17:00:00,0.553,5.9,5.4,10.7,27.2,11.0,,733.0,0.0,72.0,2.4,0.232,10.6,21.8,344.0,0,1,0,0,0,0,0,0
2021,2021-01-10 18:00:00,0.514,5.6,5.3,10.5,27.0,9.0,,735.0,0.0,74.0,2.4,0.072,9.7,22.8,342.0,0,1,0,0,0,0,0,0
2021,2021-01-10 19:00:00,0.53,5.4,5.6,10.5,28.8,12.0,,736.0,0.0,77.0,,0.001,8.4,19.9,344.0,0,1,0,0,0,0,0,0
2021,2021-01-10 20:00:00,0.523,5.5,5.4,10.4,30.6,9.0,,737.0,0.0,73.0,2.3,0.0,8.2,19.9,344.0,0,1,0,0,0,0,0,0
2021,2021-01-10 21:00:00,0.504,5.3,5.1,9.9,30.6,13.0,,737.0,0.0,71.0,2.4,0.0,8.3,20.4,343.0,0,1,0,0,0,0,0,0
2021,2021-01-10 22:00:00,0.501,5.3,5.6,10.3,29.1,10.0,,738.0,0.0,69.0,2.3,0.0,8.5,14.5,340.0,0,1,0,0,0,0,0,0
2021,2021-01-10 23:00:00,0.512,5.4,5.6,10.5,27.6,6.0,,739.0,0.0,68.0,2.4,0.0,8.5,14.1,341.0,0,1,0,0,0,0,0,0
2021,2021-01-11 00:00:00,0.501,5.6,5.2,10.2,26.2,5.0,,740.0,0.0,71.0,2.4,0.0,8.3,12.8,346.0,0,1,0,0,0,0,0,0
2021,2021-01-11 01:00:00,0.484,5.4,5.0,9.9,23.8,8.0,,740.0,0.0,75.0,,0.0,7.6,9.7,346.0,0,1,0,0,0,0,0,0
2021,2021-01-11 02:00:00,0.504,5.8,4.7,9.9,23.3,6.0,,740.0,0.0,75.0,,0.0,7.0,10.6,324.0,0,0,0,1,0,0,0,0
2021,2021-01-11 03:00:00,0.505,5.9,4.8,10.1,25.7,6.0,,740.0,0.0,71.0,2.3,0.0,6.4,16.8,333.0,0,0,0,1,0,0,0,0
2021,2021-01-11 04:00:00,0.472,5.6,4.4,9.4,26.1,3.0,,740.0,0.0,72.0,2.3,0.0,6.1,17.8,332.0,0,0,0,1,0,0,0,0
2021,2021-01-11 05:00:00,0.503,5.5,5.0,9.9,24.1,,,740.0,0.0,74.0,2.2,0.0,5.7,16.1,334.0,0,0,0,1,0,0,0,0
2021,2021-01-11 06:00:00,0.492,6.1,5.5,11.1,26.1,4.0,,740.0,0.0,72.0,2.2,0.0,5.1,12.0,323.0,0,0,0,1,0,0,0,0
2021,2021-01-11 07:00:00,0.494,6.5,7.3,13.3,25.0,6.0,,740.0,0.0,72.0,,0.0,4.9,11.9,334.0,0,0,0,1,0,0,0,0
2021,2021-01-11 08:00:00,0.479,6.8,6.7,13.0,26.9,6.0,,,0.0,68.0,2.3,0.002,5.0,15.5,338.0,0,1,0,0,0,0,0,0
2021,2021-01-11 09:00:00,0.476,6.8,7.7,14.0,29.4,7.0,,,0.0,61.0,2.3,0.025,5.3,14.2,335.0,0,0,0,1,0,0,0,0
2021,2021-01-11 10:00:00,0.467,6.4,6.7,12.6,31.8,13.0,,,0.0,59.0,2.2,0.07,5.4,15.9,336.0,0,0,0,1,0,0,0,0
2021,2021-01-11 11:00:00,0.485,6.7,7.3,13.5,29.8,12.0,,,0.0,60.0,2.1,0.109,5.9,14.2,332.0,0,0,0,1,0,0,0,0
2021,2021-01-11 12:00:00,0.457,6.6,6.6,12.7,31.2,15.0,,,0.0,58.0,2.4,0.146,6.3,15.0,335.0,0,0,0,1,0,0,0,0
2021,2021-01-11 13:00:00,0.466,6.5,7.3,13.4,30.5,14.0,,,0.0,57.0,2.6,0.167,7.1,10.8,330.0,0,0,0,1,0,0,0,0
2021,2021-01-11 14:00:00,0.465,6.3,6.4,12.2,31.2,17.0,,739.0,0.0,55.0,2.8,0.217,8.0,10.3,323.0,0,0,0,1,0,0,0,0
2021,2021-01-11 15:00:00,0.473,6.4,6.6,12.5,31.6,10.0,,739.0,0.0,53.0,2.9,0.299,8.8,8.6,332.0,0,0,0,1,0,0,0,0
2021,2021-01-11 16:00:00,0.469,6.0,5.9,11.5,32.0,13.0,,738.0,0.0,51.0,3.0,0.231,9.7,6.9,317.0,0,0,0,1,0,0,0,0
2021,2021-01-11 17:00:00,0.478,5.8,6.3,11.6,32.6,13.0,,739.0,0.0,51.0,2.9,0.068,9.3,3.0,38.0,0,0,1,0,0,0,0,0
2021,2021-01-11 18:00:00,0.492,5.5,10.7,15.6,25.0,11.0,,739.0,0.0,61.0,13.5,0.015,7.9,11.0,123.0,0,0,0,0,0,0,1,0
2021,2021-01-11 19:00:00,0.476,5.2,9.4,14.1,24.7,18.0,,739.0,0.0,65.0,11.7,0.0,7.2,8.5,137.0,0,0,0,0,0,0,1,0
2021,2021-01-11 20:00:00,0.484,5.5,9.8,14.8,22.1,13.0,,740.0,0.0,69.0,3.7,0.0,6.8,6.9,164.0,0,0,0,0,0,1,0,0
2021,2021-01-11 21:00:00,0.532,5.7,9.1,14.3,20.4,23.0,,740.0,0.0,71.0,3.3,0.0,6.7,4.7,183.0,0,0,0,0,0,1,0,0
2021,2021-01-11 22:00:00,0.577,5.3,14.0,18.8,14.0,15.0,,740.0,0.0,72.0,2.9,0.0,6.7,2.5,176.0,0,0,0,0,0,1,0,0
2021,2021-01-11 23:00:00,0.619,6.1,17.4,23.1,9.6,29.0,,,0.0,73.0,2.9,0.0,,1.4,21.0,0,1,0,0,0,0,0,0
2021,2021-01-12 00:00:00,0.619,7.7,19.1,26.4,6.0,35.0,,,0.0,75.0,,0.0,6.6,3.6,70.0,1,0,0,0,0,0,0,0
2021,2021-01-12 01:00:00,0.562,6.2,16.8,22.5,7.9,40.0,,740.0,0.0,76.0,2.8,0.0,6.4,2.8,88.0,1,0,0,0,0,0,0,0
2021,2021-01-12 02:00:00,0.559,6.3,14.9,20.8,8.4,37.0,,740.0,0.0,77.0,2.7,0.0,6.4,1.4,25.0,0,0,1,0,0,0,0,0
2021,2021-01-12 03:00:00,0.548,6.3,13.6,19.4,9.0,37.0,,739.0,0.0,77.0,2.7,0.0,6.2,2.4,356.0,0,1,0,0,0,0,0,0
2021,2021-01-12 04:00:00,0.517,7.1,13.6,20.2,7.9,34.0,,739.0,0.0,78.0,2.9,0.0,6.1,1.7,359.0,0,1,0,0,0,0,0,0
2021,2021-01-12 05:00:00,0.533,7.8,14.1,21.4,6.4,31.0,,739.0,0.0,78.0,3.1,0.0,6.1,1.8,335.0,0,0,0,1,0,0,0,0
2021,2021-01-12 06:00:00,0.548,8.3,16.7,24.6,3.7,32.0,,739.0,0.0,78.0,3.4,0.0,6.2,2.1,99.0,1,0,0,0,0,0,0,0
2021,2021-01-12 07:00:00,0.538,7.3,15.0,21.9,3.8,35.0,,739.0,0.0,82.0,2.8,0.0,6.1,2.5,129.0,0,0,0,0,0,0,1,0
2021,2021-01-12 08:00:00,0.546,6.2,13.8,19.6,6.3,32.0,,740.0,0.0,81.0,3.0,0.002,6.0,1.4,112.0,1,0,0,0,0,0,0,0
2021,2021-01-12 09:00:00,0.533,8.0,13.6,21.1,8.1,25.0,,740.0,0.0,78.0,3.1,0.037,6.4,2.6,123.0,0,0,0,0,0,0,1,0
2021,2021-01-12 10:00:00,0.494,7.0,10.3,16.8,18.6,31.0,,,0.0,68.0,3.4,0.119,7.4,2.7,114.0,0,0,0,0,0,0,1,0
2021,2021-01-12 11:00:00,0.474,5.8,7.4,12.7,28.4,28.0,,,0.0,61.0,4.8,0.118,7.9,3.5,275.0,0,0,0,0,1,0,0,0
2021,2021-01-12 12:00:00,0.522,6.3,11.9,17.7,23.5,20.0,,,0.0,62.0,5.0,0.1,8.0,3.7,289.0,0,0,0,0,1,0,0,0
2021,2021-01-12 13:00:00,0.543,7.0,13.3,19.9,22.8,27.0,,740.0,0.0,61.0,4.7,0.162,8.4,3.4,161.0,0,0,0,0,0,1,0,0
2021,2021-01-12 14:00:00,0.561,8.9,12.9,21.3,25.1,39.0,,739.0,0.0,57.0,4.6,0.418,9.8,4.6,174.0,0,0,0,0,0,1,0,0
2021,2021-01-12 15:00:00,0.565,8.6,14.7,22.9,25.7,37.0,,738.0,0.0,55.0,4.3,0.267,10.1,5.5,97.0,1,0,0,0,0,0,0,0
2021,2021-01-12 16:00:00,0.592,6.9,15.8,22.3,26.1,42.0,,738.0,0.0,54.0,4.3,0.165,9.9,4.7,108.0,1,0,0,0,0,0,0,0
2021,2021-01-12 17:00:00,0.568,6.9,15.5,21.9,26.4,39.0,,738.0,0.0,54.0,4.1,0.2,10.2,6.1,98.0,1,0,0,0,0,0,0,0
2021,2021-01-12 18:00:00,0.57,5.7,16.7,21.9,24.8,43.0,,738.0,0.0,56.0,4.0,0.084,9.8,5.7,138.0,0,0,0,0,0,0,1,0
2021,2021-01-12 19:00:00,0.546,4.8,15.6,19.9,19.4,40.0,,739.0,0.0,68.0,3.2,0.001,7.4,3.7,146.0,0,0,0,0,0,0,1,0
2021,2021-01-12 20:00:00,0.568,6.4,17.3,23.2,16.4,37.0,,739.0,0.0,73.0,4.2,0.0,6.1,3.7,142.0,0,0,0,0,0,0,1,0
2021,2021-01-12 21:00:00,0.549,4.8,16.7,21.0,13.2,33.0,,739.0,0.0,77.0,4.0,0.0,5.4,2.6,120.0,0,0,0,0,0,0,1,0
2021,2021-01-12 22:00:00,0.567,8.2,16.6,24.4,6.3,34.0,,739.0,0.0,83.0,3.2,0.0,4.3,1.3,200.0,0,0,0,0,0,1,0,0
2021,2021-01-12 23:00:00,0.697,29.9,16.9,46.2,2.3,36.0,,739.0,0.0,86.0,3.2,0.0,3.4,2.2,314.0,0,0,0,1,0,0,0,0
2021,2021-01-13 00:00:00,0.717,40.4,14.8,54.6,1.9,57.0,,739.0,0.0,89.0,3.3,0.0,2.2,2.5,283.0,0,0,0,0,1,0,0,0
2021,2021-01-13 01:00:00,0.789,40.8,14.4,54.6,2.0,68.0,,739.0,0.0,91.0,3.3,0.0,1.8,2.4,280.0,0,0,0,0,1,0,0,0
2021,2021-01-13 02:00:00,0.758,38.2,18.0,55.5,2.0,62.0,,739.0,0.0,91.0,3.5,0.0,1.8,2.7,283.0,0,0,0,0,1,0,0,0
2021,2021-01-13 03:00:00,0.64,24.7,20.7,44.8,1.9,64.0,,738.0,0.0,89.0,3.0,0.0,,3.6,293.0,0,0,0,1,0,0,0,0
2021,2021-01-13 04:00:00,0.639,20.4,20.9,40.7,2.1,46.0,,738.0,0.0,87.0,3.1,0.0,1.7,4.8,300.0,0,0,0,1,0,0,0,0
2021,2021-01-13 05:00:00,0.695,22.2,22.6,44.1,2.0,55.0,,737.0,0.0,86.0,3.4,0.0,2.1,5.5,294.0,0,0,0,1,0,0,0,0
2021,2021-01-13 06:00:00,0.712,28.2,23.1,50.5,1.7,62.0,,737.0,0.0,83.0,4.0,0.0,2.8,7.7,293.0,0,0,0,1,0,0,0,0
2021,2021-01-13 07:00:00,0.741,40.7,22.2,62.1,2.0,59.0,,738.0,0.0,82.0,4.5,0.0,2.7,5.5,284.0,0,0,0,0,1,0,0,0
2021,2021-01-13 08:00:00,0.825,41.6,20.8,61.8,2.1,81.0,,738.0,0.0,84.0,4.1,0.015,2.8,4.1,295.0,0,0,0,1,0,0,0,0
2021,2021-01-13 09:00:00,0.802,39.0,20.9,59.2,4.9,56.0,,738.0,0.0,74.0,4.9,0.177,5.9,3.0,291.0,0,0,0,0,1,0,0,0
2021,2021-01-13 10:00:00,0.597,15.4,14.8,29.7,15.2,65.0,,738.0,0.0,57.0,6.2,0.377,10.1,7.2,311.0,0,0,0,1,0,0,0,0
2021,2021-01-13 11:00:00,0.556,11.8,12.5,23.9,21.4,44.0,,737.0,0.0,42.0,5.6,0.522,14.7,4.4,2.0,0,1,0,0,0,0,0,0
2021,2021-01-13 12:00:00,0.58,11.0,13.2,23.7,25.3,45.0,,736.0,0.0,36.0,3.6,0.676,17.8,5.9,155.0,0,0,0,0,0,0,1,0
2021,2021-01-13 13:00:00,0.607,10.8,15.3,25.7,31.6,40.0,,735.0,0.0,29.0,3.3,0.7,20.1,5.4,176.0,0,0,0,0,0,1,0,0
2021,2021-01-13 14:00:00,0.597,7.7,13.3,20.6,39.2,41.0,,734.0,0.0,26.0,3.4,0.717,21.6,5.9,183.0,0,0,0,0,0,1,0,0
2021,2021-01-13 15:00:00,0.631,8.5,18.4,26.4,40.9,39.0,,733.0,0.0,26.0,3.5,0.627,22.0,7.7,107.0,1,0,0,0,0,0,0,0
2021,2021-01-13 16:00:00,0.634,7.8,21.2,28.5,42.7,46.0,,732.0,0.0,28.0,3.6,0.472,21.5,11.0,134.0,0,0,0,0,0,0,1,0
2021,2021-01-13 17:00:00,0.59,4.8,13.1,17.5,48.4,55.0,,732.0,0.0,29.0,3.2,0.293,21.1,11.6,129.0,0,0,0,0,0,0,1,0
2021,2021-01-13 18:00:00,0.549,3.8,10.4,13.6,49.1,34.0,,732.0,0.0,32.0,4.0,0.08,19.6,9.5,129.0,0,0,0,0,0,0,1,0
2021,2021-01-13 19:00:00,0.574,4.0,13.0,16.5,40.2,31.0,,733.0,0.0,40.0,8.7,0.002,16.6,6.3,117.0,0,0,0,0,0,0,1,0
2021,2021-01-13 20:00:00,0.649,3.9,24.1,27.4,19.8,35.0,,733.0,0.0,49.0,4.8,0.0,14.1,4.6,116.0,0,0,0,0,0,0,1,0
2021,2021-01-13 21:00:00,0.606,4.4,21.2,25.0,13.2,61.0,,733.0,0.0,61.0,3.4,0.0,11.6,2.1,233.0,0,0,0,0,0,0,0,1
2021,2021-01-13 22:00:00,0.859,57.5,26.6,83.4,4.0,52.0,,733.0,0.0,68.0,4.1,0.0,9.9,2.3,319.0,0,0,0,1,0,0,0,0
2021,2021-01-13 23:00:00,0.726,19.4,24.9,43.6,3.2,82.0,,733.0,0.0,72.0,3.3,0.0,8.7,3.8,293.0,0,0,0,1,0,0,0,0
2021,2021-01-14 00:00:00,0.868,42.2,28.3,69.6,2.0,72.0,,732.0,0.0,77.0,3.7,,7.6,4.8,274.0,0,0,0,0,1,0,0,0
